ID,Year,MemberState,MfrGroup,MfrHarmonised,ApprovalNo,Make,CommercialName,Registrations,CO2,Mass,Wheelbase,SteeringAxle,OtherAxle,FuelType,FuelMode,EngineSize,Power,TechnolType,ITReduction
10262,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0591*12,AUDI,Q3,1,138,1920,2821,1417,1619,Diesel,M,1781,117, ,-1
10263,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*20,AUDI,A3 SPORTBACK,20,105,1419,2842,1400,1546,Diesel,M,1446,86, ,-1
10264,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0307*43,VOLKSWAGEN;VW,PASSAT,2,143,1796,3021,1440,1605,Diesel,M,1781,187, ,-1
10265,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0430*43,AUDI,A4 LIMOUSINE,2,115,1847,3067,1425,1597,Diesel,M,1781,149, ,-1
10266,3,GR,VW GROUP PC,SEAT,e9*2007/46*0094*20,SEAT,LEON X-PERIENCE,1,144,1595,2851,1406,1546,Diesel,M,1781,143, ,-1
10267,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0414*17,AUDI,A1,3,95,1393,2664,1329,1490,Diesel,M,1446,90, ,-1
10268,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0252*45,VOLKSWAGEN;VW,CADDY,4,143,1510,3260,1403,1581,Petrol,M,1262,98, ,-1
10269,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0211*36,VOLKSWAGEN;VW,TOURAN,1,130,1528,3021,1425,1577,Petrol,M,1083,86, ,-1
10270,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0510*25,VOLKSWAGEN,POLO,1,98,1216,2663,1315,1474,Diesel,M,1287,82, ,-1
10271,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0436*23,AUDI,A7 SPORTBACK,1,144,1832,3161,1488,1670,Petrol,M,1627,149, ,-1
10272,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0539*20,VOLKSWAGEN;VW,BEETLE,2,130,1456,2754,1432,1587,Petrol,M,1262,117, ,-1
10273,3,GR,VW GROUP PC,SKODA,e11*2001/116*0291*48,SKODA,FABIA,1,102,1321,2662,1315,1475,Diesel,M,1287,70, ,-1
10274,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0350*25,AUDI,Q7,1,189,2197,3249,1536,1704,Petrol,M,2710,260, ,-1
10275,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0436*22,AUDI,A7 SPORTBACK,1,173,2254,3161,1488,1670,Diesel,M,2685,250, ,-1
10276,3,GR,VW GROUP PC,SEAT,e9*2007/46*0094*14,SEAT,LEON,5,102,1342,2839,1399,1546,Diesel,M,1446,82, ,-1
10277,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0414*14,AUDI,A1,3,100,1419,2664,1329,1490,Diesel,M,1446,90, ,-1
10278,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0284*18,AUDI,A8L,1,164,2223,3386,1488,1666,Diesel,M,2685,205, ,-1
10279,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*18,AUDI,A3 LIMOUSINE,1,129,1534,2839,1403,1550,Diesel,M,1781,117, ,-1
10280,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*19,AUDI,A3 LIMOUSINE,1,136,1570,2839,1403,1550,Petrol,M,1627,140, ,-1
10281,3,GR,VW GROUP PC,PORSCHE,e13*2007/46*1085*15,PORSCHE,CAYENNE S DIESEL,1,222,2437,3139,1530,1764,Diesel,M,3741,300, ,-1
10282,3,GR,VW GROUP PC,SEAT,e11*2007/46*0251*13,SEAT,TOLEDO,21,118,1279,2808,1315,1519,Petrol,M,1262,98, ,-1
10283,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0591*17,AUDI,Q3,1,157,1873,2821,1417,1619,Petrol,M,1795,140, ,-1
10284,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*18,AUDI,A3 SPORTBACK,1,141,1550,2841,1404,1581,Petrol,M,1627,140, ,-1
10285,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0430*45,AUDI,A4 LIMOUSINE,1,127,1456,3067,1425,1597,Petrol,M,1262,117, ,-1
10286,3,GR,VW GROUP PC,SKODA,e13*2007/46*1169*11,SKODA,CITIGO,6,82,1076,2619,1289,1447,NG-biomethane,B,904,53, ,-1
10287,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0473*23,AUDI,Q5,3,154,2019,3054,1480,1666,Diesel,M,1781,149, ,-1
10288,3,GR,VW GROUP PC,PORSCHE,e13*2007/46*1607*02,PORSCHE,718 CAYMAN S,1,173,1523,2684,1383,1583,Petrol,M,2260,273, ,-1
10289,3,GR,VW GROUP PC,SEAT,e9*2007/46*0094*19,SEAT,LEON ST,4,108,1362,2841,1399,1546,Diesel,M,1446,86, ,-1
10290,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0436*28,AUDI,A6 AVANT,1,163,1878,3160,1471,1653,Petrol,M,1795,196, ,-1
10291,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*21,AUDI,A3,1,104,1427,2804,1400,1546,Diesel,M,1446,86, ,-1
10292,3,GR,VW GROUP PC,SKODA,e11*2007/46*0250*15,SKODA,RAPID,1,102,1394,2809,1315,1519,Diesel,M,1446,90, ,-1
10293,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0252*33,VOLKSWAGEN;VW,CADDY,1,138,1588,2907,1397,1570,Diesel,M,1446,80, ,-1
10294,3,GR,VW GROUP PC,SKODA,e11*2001/116*0291*44,SKODA,FABIA,2,114,1178,2662,1315,1475,Petrol,M,1083,86, ,-1
10295,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0414*12,AUDI,A1,2,120,1219,2667,1335,1497,Petrol,M,1083,67, ,-1
10296,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0430*42,AUDI,A4 AVANT,1,120,1983,3067,1425,1597,Diesel,M,1781,149, ,-1
10297,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0307*38,VOLKSWAGEN;VW,PASSAT,1,110,1522,3021,1440,1605,Diesel,M,1446,93, ,-1
10298,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*17,AUDI,A3 CABRIOLET,1,142,1685,2813,1403,1550,Petrol,M,1627,140, ,-1
10299,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0414*20,AUDI,A1,1,100,1393,2664,1329,1490,Diesel,M,1446,90, ,-1
10300,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0217*30,AUDI,AUDI A3,1,105,1450,2796,1416,1557,Diesel,M,1446,82, ,-1
10301,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0430*34,AUDI,A5 SPORTBACK,5,154,1701,3055,1443,1614,Petrol,M,1627,138, ,-1
10302,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0591*09,AUDI,Q3,1,150,1597,2821,1430,1619,Petrol,M,1262,117, ,-1
10303,3,GR,VW GROUP PC,SEAT,e11*2007/46*0251*11,SEAT,TOLEDO,3,118,1343,2808,1315,1519,Diesel,M,1446,90, ,-1
10304,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0220*39,VOLKSWAGEN;VW,KOMBI,2,156,1918,3253,1486,1667,Diesel,M,1781,80, ,-1
10305,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*23,AUDI,A3,1,137,1654,2804,1400,1546,Petrol,M,1795,149, ,-1
10306,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*17,AUDI,A3 LIMOUSINE,2,107,1570,2839,1403,1550,Diesel,M,1446,86, ,-1
10307,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0627*20,VOLKSWAGEN;VW,GOLF,2,126,1611,2841,1399,1544,Diesel,M,1446,86, ,-1
10308,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0252*46,VOLKSWAGEN;VW,CADDY,1,123,1520,2908,1403,1570,Diesel,M,1781,80, ,-1
10309,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0307*41,VOLKSWAGEN;VW,PASSAT,2,121,1667,3021,1440,1605,Diesel,M,1781,117, ,-1
10310,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0430*37,AUDI,A4 LIMOUSINE,23,126,1513,3067,1425,1597,Petrol,M,1262,117, ,-1
10311,3,GR,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0627*14,VOLKSWAGEN;VW,GOLF SPORTSVAN,1,134,1451,2895,1399,1546,Petrol,M,1262,117, ,-1
10312,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*19,AUDI,S3,1,167,1628,2803,1404,1550,Petrol,M,1795,235, ,-1
10313,3,GR,VW GROUP PC,AUDI HUNGARIA,e1*2001/116*0369*19,AUDI,TT COUPE,1,151,1393,2713,1428,1589,Petrol,M,1795,179, ,-1
10314,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0350*27,AUDI,Q7,1,154,2160,3258,1513,1730,Diesel,M,2685,212, ,-1
10315,3,GR,VW GROUP PC,SEAT,e9*2007/46*0094*18,SEAT,LEON SC,1,161,1435,2801,1399,1546,Petrol,M,1795,219, ,-1
10316,3,GR,VW GROUP PC,SKODA,e11*2001/116*0291*49,SKODA,FABIA,1,102,1238,2662,1315,1475,Diesel,M,1287,70, ,-1
10317,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0414*17,AUDI,A1,1,134,1310,2664,1329,1490,Petrol,M,1627,150, ,-1
10318,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0436*22,AUDI,A6 LIMOUSINE,1,142,1743,3160,1471,1653,Petrol,M,1795,196, ,-1
10319,3,GR,VW GROUP PC,AUDI AG,e1*2007/46*0607*20,AUDI,A3,1,116,1497,2804,1400,1546,Petrol,M,1262,117, ,-1
10320,3,GR,VW GROUP PC,AUDI AG,e1*2001/116*0350*21,AUDI,Q7,1,158,2228,3249,1536,1704,Diesel,M,2685,212, ,-1
10321,3,GR,VW GROUP PC,SEAT,e9*2001/116*0067*32,SEAT,IBIZA ST,5,102,1205,2677,1322,1481,Petrol,M,904,86, ,-1
10322,3,GR,VW GROUP PC,PORSCHE,e13*2007/46*1607*01,PORSCHE,718 BOXSTER,1,163,1503,2684,1383,1583,Petrol,M,1799,234,e1 8,1
10323,3,HR,BMW GROUP,BMW AG,E1*2007/46*1688*00,BMW,520D,2,118,1706,3226,1459,1640,DIESEL,M,1805,149,E24 9,2
10324,3,HR,BMW GROUP,BMW AG,E1*2007/46*0559*08,BMW,318D,1,121,1743,3167,1406,1614,DIESEL,M,1805,117,E24 10,1
10325,3,HR,BMW GROUP,BMW AG,E1*2007/46*0512*18,BMW,X3 SDRIVE18D,1,134,1810,3047,1455,1644,DIESEL,M,1805,117, ,-1
10326,3,HR,BMW GROUP,BMW AG,E1*2007/46*0316*14,BMW,435I XDRIVE,1,194,1977,3047,1411,1614,PETROL,M,2696,239, ,-1
10327,3,HR,BMW GROUP,BMW AG,E1*2007/46*0316*14,BMW,428I,1,161,1591,3047,1410,1618,PETROL,M,1807,191, ,-1
10328,3,HR,BMW GROUP,BMW AG,E1*2007/46*0496*09,MINI,COOPER D,1,115,1445,2814,1392,1595,DIESEL,M,1446,87, ,-1
10329,3,HR,BMW GROUP,BMW AG,E1*2007/46*0283*15,BMW,120D XDRIVE,1,128,1597,2917,1380,1572,DIESEL,M,1805,149, ,-1
10330,3,HR,BMW GROUP,BMW AG,E1*2007/46*0363*14,BMW,530D XDRIVE,1,147,1967,3219,1460,1672,DIESEL,M,2709,202, ,-1
10331,3,HR,BMW GROUP,BMW AG,E1*2007/46*0314*20,BMW,320D XDRIVE,1,122,1680,3047,1396,1614,DIESEL,M,1805,149, ,-1
10332,3,HR,BMW GROUP,BMW AG,E1*2007/46*0314*19,BMW,318D,1,110,1591,3047,1408,1627,DIESEL,M,1805,117, ,-1
10333,3,HR,BMW GROUP,BMW AG,E1*2007/46*0371*24,BMW,X1 SDRIVE18I,1,130,1570,2895,1425,1605,PETROL,M,1357,106, ,-1
10334,3,HR,BMW GROUP,BMW AG,E1*2007/46*0276*11,BMW,740D XDRIVE,2,144,2019,3329,1470,1663,DIESEL,M,2709,250,E24 9,2
10335,3,HR,BMW GROUP,BMW AG,E1*2007/46*0283*14,BMW,118I,2,116,1456,2917,1388,1598,PETROL,M,1357,106, ,-1
10336,3,HR,BMW GROUP,BMW AG,E1*2007/46*0496*09,MINI,COOPER SD ALL4,1,130,1544,2814,1392,1595,DIESEL,M,1805,111, ,-1
10337,3,HR,BMW GROUP,BMW AG,E1*2007/46*0371*24,BMW,225XE IPERFORMANCE,1,51,1810,2895,1415,1595,PETROL-ELECTRIC,M,1357,106, ,-1
10338,3,HR,BMW GROUP,BMW AG,E1*2007/46*0276*12,BMW,730D XDRIVE,1,142,1983,3329,1470,1663,DIESEL,M,2709,207,E24 10; E24 3; E24 9,4
10339,3,HR,BMW GROUP,BMW AG,E1*2007/46*0371*23,MINI,ONE D,1,92,1242,2706,1355,1526,DIESEL,M,1354,74, ,-1
10340,3,HR,BMW GROUP,BMW AG,E1*2007/46*0371*20,BMW,X1 SDRIVE18D,1,118,1612,2895,1425,1605,DIESEL,M,1805,117, ,-1
10341,3,HR,BMW GROUP,BMW AG,E1*2007/46*1675*00,BMW,218D ACTIVE TOURER,1,118,1550,2895,1415,1595,DIESEL,M,1805,117, ,-1
10342,3,HR,BMW GROUP,BMW AG,E1*2007/46*0371*24,MINI,CLUBMAN COOPER S,1,152,1497,2895,1418,1598,PETROL,M,1808,150, ,-1
10343,3,HR,BMW GROUP,BMW AG,E1*2007/46*0371*23,BMW,SERIJA 2,1,113,1623,3015,1421,1601,DIESEL,M,1354,90, ,-1
10344,3,HR,BMW GROUP,BMW AG,E1*2007/46*0316*15,BMW,420D XDRIVE,1,130,1763,3047,1409,1614,DIESEL,M,1805,149, ,-1
10345,3,HR,BMW GROUP,BMW AG,E1*2007/46*1677*00,BMW,220D XDRIVE GRAN TOURER,1,132,1711,3015,1421,1601,DIESEL,M,1805,149, ,-1
10346,3,HR,BMW GROUP,BMW AG,E1*2007/46*0371*21,MINI,COOPER,1,122,1336,2706,1355,1526,PETROL,M,1357,106, ,-1
10347,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0470*13,MERCEDES,B 200 CDI,1,110,1570,2927,1419,1598,Diesel,M,1939,106, ,-1
10348,3,HR,DAIMLER AG,DAIMLER AG,e1*2007/46*0457*15,MERCEDES,Vito Tourer,1,168,2097,3720,1520,1692,Diesel,M,1939,127, ,-1
10349,3,HR,DAIMLER AG,DAIMLER AG,e1*2007/46*0598*19,MERCEDES,GLE 350 d 4MATIC,1,180,2280,3161,1517,1708,Diesel,M,2703,202, ,-1
10350,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0431*39,MERCEDES,C 180,1,120,1456,3080,1449,1632,Petrol,M,1443,122,E1 8,1
10351,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0413*32,MERCEDES,fortwo coupe BRABUS,3,105,1038,2031,1342,1512,Petrol,M,813,85, ,-1
10352,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0431*38,MERCEDES,C 250 d 4MATIC,1,131,1732,3080,1449,1632,Diesel,M,1939,159, ,-1
10353,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0431*39,MERCEDES,C 220 d 4MATIC,1,131,1743,3080,1424,1603,Diesel,M,1939,133, ,-1
10354,3,HR,DAIMLER AG,DAIMLER AG,e1*2007/46*0598*18,MERCEDES,GLE 450 4MATIC,1,216,2337,3161,1519,1711,Petrol,M,2711,287, ,-1
10355,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0470*16,MERCEDES,A 220 d,1,111,1550,2927,1423,1602,Diesel,M,1939,138, ,-1
10356,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0413*30,MERCEDES,fortwo coupe,1,96,929,2031,1342,1512,Petrol,M,904,55, ,-1
10357,3,HR,DAIMLER AG,DAIMLER AG,e1*2007/46*0457*17,MERCEDES,Vito Tourer,1,180,2071,3470,1520,1692,Diesel,M,1939,106, ,-1
10358,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0480*18,MERCEDES,GLC 250 d 4MATIC,1,133,1925,3116,1477,1663,Diesel,M,1939,159, ,-1
10359,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0413*29,MERCEDES,fortwo coupe,1,97,976,2031,1342,1512,Petrol,M,904,55, ,-1
10360,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0501*29,MERCEDES,E 200 d,2,105,1753,3187,1465,1650,Diesel,M,1765,117,E1 2,2
10361,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0470*16,MERCEDES,CLA 180 d,2,106,1503,2927,1415,1594,Diesel,M,1322,85, ,-1
10362,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0470*16,MERCEDES,GLA 200,1,138,1456,2927,1432,1613,Petrol,M,1443,122, ,-1
10363,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0470*15,MERCEDES,CLA 200 d,1,110,1623,2927,1415,1594,Diesel,M,1939,106, ,-1
10364,3,HR,DAIMLER AG,DAIMLER AG,e1*2007/46*0598*18,MERCEDES,GLS 350 d 4MATIC,10,206,2562,3335,1501,1691,Diesel,M,2703,202, ,-1
10365,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0470*15,MERCEDES,CLA 180 d,1,112,1513,2927,1415,1594,Diesel,M,1322,85, ,-1
10366,3,HR,DAIMLER AG,DAIMLER AG,e1*2001/116*0335*31,MERCEDES,S 500 4MATIC,2,226,2181,3194,1488,1676,Petrol,M,4220,356, ,-1
10367,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0109*34,FORD,Kuga,1,144,1675,2917,1418,1598,Diesel,M,1807,109, ,-1
10368,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2007/46*1138*21,FORD,Focus,1,102,1401,2872,1409,1577,Diesel,M,1357,93, ,-1
10369,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0249*28,FORD,Mondeo,1,121,1647,3091,1450,1629,Diesel,M,1807,117, ,-1
10370,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2007/46*1103*15,FORD,Grand    C-MAX,2,117,1566,3023,1409,1597,Diesel,M,1357,93, ,-1
10371,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0249*29,FORD,Mondeo,1,113,1646,3091,1450,1629,Diesel,M,1807,117, ,-1
10372,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0109*41,FORD,Kuga,1,138,1791,2917,1432,1613,Diesel,M,1807,117, ,-1
10373,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2007/46*1138*16,FORD,Focus,1,101,1434,2872,1409,1577,Diesel,M,1357,74, ,-1
10374,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e9*2007/46*0092*13,FORD,B-MAX,2,123,1329,2699,1357,1518,Petrol,M,903,79, ,-1
10375,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e9*2007/46*0092*14,FORD,EcoSport,1,119,1432,2732,1357,1518,Diesel,M,1357,74, ,-1
10376,3,HR,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2007/46*1138*18,FORD,Focus,1,113,1370,2872,1409,1577,Petrol,M,904,79, ,-1
10377,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0204*21,OPEL,ZAFIRA TOURER,1,161,1736,2993,1439,1621,LPG,B,1234,109, ,-1
10378,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0204*21,OPEL,ASTRA SPORTS TOURER,1,143,1568,2923,1406,1584,LPG,B,1234,109, ,-1
10379,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0204*21,OPEL,CASCADA,1,133,1923,2923,1448,1631,Diesel,M,1770,133, ,-1
10380,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0537*10,OPEL,MOKKA,1,113,1631,2771,1405,1583,Diesel,M,1446,106, ,-1
10381,3,HR,GENERAL MOTORS,OPEL,e1*2007/46*0141*24,OPEL,ASTRA,1,107,1553,2912,1406,1584,Diesel,M,1446,106, ,-1
10382,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0996*04,OPEL,ASTRA+,1,131,1365,2887,1413,1591,Petrol,M,1266,117, ,-1
10383,3,HR,GENERAL MOTORS,OPEL,e1*98/14*0170*32,OPEL,Vivaro-B,1,180,2062,3793,1474,1660,Diesel,M,1446,90, ,-1
10384,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0204*20,OPEL,ASTRA SPORTS TOURER,1,108,1568,2912,1406,1584,Diesel,M,1446,86, ,-1
10385,3,HR,GENERAL MOTORS,OPEL,e1*2001/116*0379*32,OPEL,CORSA-E,1,118,1291,2722,1343,1505,LPG,B,1265,70, ,-1
10386,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0996*03,OPEL,ASTRA SPORTS TOURER+,1,95,1454,2887,1413,1591,Diesel,M,1446,86, ,-1
10387,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0957*04,OPEL,Karl / Viva,1,96,1138,2586,1287,1449,LPG,B,904,57, ,-1
10388,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0996*02,OPEL,ASTRA,1,100,1409,2887,1413,1591,Diesel,M,1446,86, ,-1
10389,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0165*12,OPEL,MERIVA,1,145,1420,2867,1358,1529,Petrol,M,1265,79, ,-1
10390,3,HR,GENERAL MOTORS,OPEL,e1*2001/116*0379*33,OPEL,CORSA-E,1,133,1291,2722,1343,1513,LPG,B,1265,70, ,-1
10391,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0996*00,OPEL,ASTRA+,1,121,1334,2887,1413,1591,Petrol,M,1266,98, ,-1
10392,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0537*14,OPEL,MOKKA,1,128,1588,2771,1405,1583,LPG,B,1234,109, ,-1
10393,3,HR,GENERAL MOTORS,OPEL,e1*2007/46*0141*23,OPEL,ASTRA NOTCHBACK,1,100,1556,2912,1406,1584,Diesel,M,1446,86, ,-1
10394,3,HR,GENERAL MOTORS,OPEL,e4*2007/46*0996*00,OPEL,ASTRA,1,105,1318,2887,1413,1591,Petrol,M,904,82, ,-1
10395,3,HR,RENAULT,DACIA,e2*2001/116*0314*80,DACIA,DUSTER,1,119,1336,2899,1424,1611,Diesel,M,1322,85, ,-1
10396,3,HR,RENAULT,RENAULT,e2*2001/116*0327*75,RENAULT,CAPTUR,179,117,1231,2826,1397,1558,Petrol,M,813,70, ,-1
10397,3,HR,RENAULT,DACIA,e2*2001/116*0314*81,DACIA,LOGAN,117,101,1216,2856,1366,1539,LPG,B,813,70, ,-1
10398,3,HR,RENAULT,RENAULT,e2*2007/46*0546*02,RENAULT,MEGANE,1,98,1336,2895,1442,1624,Diesel,M,1322,70, ,-1
10399,3,HR,RENAULT,RENAULT,e11*2007/46*2969*02,RENAULT,TALISMAN,3,122,1666,3046,1468,1653,Diesel,M,1446,125, ,-1
10400,3,HR,RENAULT,DACIA,e2*2001/116*0314*80,DACIA,LODGY,1,106,1336,3047,1362,1519,Diesel,M,1322,70, ,-1
10401,3,HR,RENAULT,DACIA,e2*2001/116*0314*78,DACIA,SANDERO,1,96,1156,2808,1366,1527,Diesel,M,1322,58, ,-1
10402,3,HR,RENAULT,RENAULT,e2*2001/116*0364*38,RENAULT,KANGOO,1,116,1456,2925,1388,1563,Diesel,M,1322,58, ,-1
10403,3,HR,RENAULT,DACIA,e2*2001/116*0314*81,DACIA,SANDERO,15,101,1187,2808,1366,1539,LPG,B,813,70, ,-1
10404,3,HR,RENAULT,RENAULT,e2*2007/46*0546*03,RENAULT,MEGANE,1,98,1336,2895,1442,1624,Diesel,M,1322,86, ,-1
10405,3,HR,RENAULT,DACIA,e2*2001/116*0314*81,DACIA,DOKKER,1,112,1333,3047,1362,1533,Diesel,M,1322,58, ,-1
10406,3,HR,RENAULT,RENAULT,e2*2001/116*0327*76,RENAULT,CLIO,1,108,1139,2808,1370,1543,Petrol,M,813,70, ,-1
10407,3,HR,RENAULT,DACIA,e2*2001/116*0314*81,DACIA,LOGAN,1,93,1216,2856,1366,1539,Diesel,M,1322,58, ,-1
10408,3,HR,RENAULT,RENAULT,e2*2007/46*0470*04,RENAULT,ESPACE,5,124,1810,3127,1473,1650,Diesel,M,1446,125, ,-1
10409,3,HR,VW GROUP PC,AUDI AG,e1*2001/116*0473*22,AUDI,Q5,1,157,2019,3054,1480,1666,Diesel,M,1781,149, ,-1
10410,3,HR,VW GROUP PC,SEAT,e9*2007/46*0094*21,SEAT,LEON ST,1,118,1333,2841,1399,1546,Petrol,M,1262,117, ,-1
10411,3,HR,VW GROUP PC,AUDI AG,e1*2007/46*0414*17,AUDI,A1 Sportback,1,116,1268,2664,1329,1490,Petrol,M,1262,98, ,-1
10412,3,HR,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0627*22,VOLKSWAGEN,GOLF SPORTSVAN,1,114,1479,2895,1399,1546,Diesel,M,1446,90, ,-1
10413,3,HR,VW GROUP PC,SKODA,e11*2001/116*0291*45,SKODA,FABIA,1,111,1182,2662,1315,1475,Petrol,M,1083,70, ,-1
10414,3,HR,VW GROUP PC,AUDI AG,e1*2007/46*0607*18,AUDI,A3 Sportback,1,120,1456,2841,1404,1550,Diesel,M,1781,117, ,-1
10415,3,HR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0468*21,VOLKSWAGEN,CC,1,131,1674,2937,1416,1600,Diesel,M,1781,117, ,-1
10416,3,HR,VW GROUP PC,AUDI AG,e1*2007/46*0436*23,AUDI,A6 Avant,1,119,1878,3160,1471,1653,Diesel,M,1781,149, ,-1
10417,3,HR,VW GROUP PC,PORSCHE,e13*2007/46*1085*13,PORSCHE,Cayenne Diesel,9,179,2280,3139,1530,1764,Diesel,M,2685,205, ,-1
10418,3,HR,VW GROUP PC,SEAT,e9*2007/46*0094*18,SEAT,LEON,1,102,1315,2839,1399,1546,Diesel,M,1446,86, ,-1
10419,3,HR,VW GROUP PC,AUDI AG,e1*2007/46*0607*16,AUDI,A3 Sportback e-tron,1,38,1685,2841,1404,1550,Petrol-electric,M,1262,117, ,-1
10420,3,HR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0468*20,VOLKSWAGEN,CC,1,134,1677,2937,1416,1602,Diesel,M,1781,143, ,-1
10421,3,HR,VW GROUP PC,PORSCHE,e13*KS07/46*0015*01,PORSCHE,911 GT3 RS,1,306,1560,2663,1448,1631,Petrol,M,3616,391, ,-1
10422,3,HR,VW GROUP PC,AUDI AG,e1*2007/46*0591*15,AUDI,Q3,1,163,1711,2821,1417,1619,Petrol,M,1795,172, ,-1
10423,3,HR,VW GROUP PC,PORSCHE,e13*2007/46*1187*13,PORSCHE,911 Targa 4S,1,190,1748,2657,1408,1601,Petrol,M,2698,328, ,-1
10424,3,HR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0252*42,VOLKSWAGEN,CADDY,1,133,1541,2908,1403,1570,Diesel,M,1781,117, ,-1
10425,3,HR,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0510*25,VOLKSWAGEN,POLO,1,113,1189,2663,1315,1474,Petrol,M,1083,70, ,-1
10426,3,HR,VW GROUP PC,AUDI AG,e1*2007/46*0607*23,AUDI,A3 Limousine,1,123,1456,2839,1404,1550,Diesel,M,1781,117, ,-1
